trade_id,entry_time,exit_time,signal_kind,exit_reason,net_pnl,entry_price,exit_price,path_len,max_price_15s_after_close,sec_of_max_price,max_recovery_delta_15s,max_drawdown_delta_15s,sec_of_max_drawdown,min_price_15s_after_close
20260323T092500|BFO:SENSEX26MAR73400PE|CONTINUATION_PUT|PUT,2026-03-23T09:25:00.958541,2026-03-23T09:25:04.253297,CONTINUATION_PUT,TARGET_HIT,1500.0,982.25,985.25,15,983.7,4,-1.5499999999999545,-22.25,13,963.0
20260323T093001|BFO:SENSEX26MAR73000CE|CONTINUATION_CALL|CALL,2026-03-23T09:30:01.204575,2026-03-23T09:30:12.385176,CONTINUATION_CALL,TARGET_HIT,1000.0,1013.1,1015.1,15,1035.15,9,20.050000000000068,3.5,2,1018.6
20260323T093522|BFO:SENSEX26MAR73100CE|CONTINUATION_CALL|CALL,2026-03-23T09:35:23.166949,2026-03-23T09:35:24.255468,CONTINUATION_CALL,TARGET_HIT,1500.0,987.3,990.3,15,1010.0,10,19.700000000000045,3.7000000000000455,4,994.0
20260323T094025|BFO:SENSEX26MAR73500PE|REVERSAL_PUT|PUT,2026-03-23T09:40:25.810571,2026-03-23T09:40:26.903129,REVERSAL_PUT,TARGET_HIT,1500.0,1010.4,1013.4,15,1022.0,15,8.600000000000023,-3.25,3,1010.15
20260323T094503|BFO:SENSEX26MAR73400PE|CONTINUATION_PUT|PUT,2026-03-23T09:45:03.737347,2026-03-23T09:45:04.835998,CONTINUATION_PUT,TARGET_HIT,1500.0,971.3,974.3,15,982.2,5,7.900000000000091,0.8000000000000682,3,975.1
20260323T095005|BFO:SENSEX26MAR73300PE|CONTINUATION_PUT|PUT,2026-03-23T09:50:05.868612,2026-03-23T09:50:08.166636,CONTINUATION_PUT,TARGET_HIT,1500.0,994.1,997.1,15,995.65,15,-1.4500000000000455,-11.550000000000068,2,985.55
20260323T100001|BFO:SENSEX26MAR73100PE|CONTINUATION_PUT|PUT,2026-03-23T10:00:01.824916,2026-03-23T10:00:04.013854,CONTINUATION_PUT,TARGET_HIT,1500.0,1018.05,1021.05,15,1048.9,13,27.850000000000136,0.75,2,1021.8
20260323T100508|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T10:05:08.472916,2026-03-23T10:05:12.856043,CONTINUATION_CALL,TARGET_HIT,1500.0,1024.35,1027.35,15,1030.6,14,3.25,-3.0499999999999545,1,1024.3
20260323T101001|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T10:10:01.667129,2026-03-23T10:10:02.795892,CONTINUATION_CALL,TARGET_HIT,1500.0,1022.0,1025.0,15,1024.5,3,-0.5,-12.799999999999955,8,1012.2
20260323T101515|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23T10:15:15.328800,2026-03-23T10:15:18.674387,CONTINUATION_PUT,TARGET_HIT,1500.0,1018.65,1021.65,15,1028.55,14,6.899999999999977,-3.6000000000000227,4,1018.05
20260323T102000|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23T10:20:00.550306,2026-03-23T10:20:07.140143,CONTINUATION_PUT,TARGET_HIT,1500.0,1059.0,1062.0,15,1061.2,1,-0.7999999999999545,-18.299999999999955,5,1043.7
20260323T102512|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23T10:25:12.944728,2026-03-23T10:25:20.112710,CONTINUATION_PUT,TARGET_HIT,1500.0,1023.2,1026.2,15,1028.15,4,1.9500000000000455,-12.200000000000045,14,1014.0
20260323T103038|BFO:SENSEX26MAR72500CE|REVERSAL_CALL|CALL,2026-03-23T10:30:38.566813,2026-03-23T10:31:08.461263,REVERSAL_CALL,TARGET_HIT,1000.0,1112.0,1114.0,15,1120.65,1,6.650000000000091,3.0499999999999545,10,1117.05
20260323T105002|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23T10:50:02.485104,2026-03-23T10:50:04.679630,CONTINUATION_PUT,TARGET_HIT,1500.0,1009.05,1012.05,15,1031.0,15,18.950000000000045,0.25,2,1012.3
20260323T105516|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23T10:55:17.141074,2026-03-23T10:55:22.635145,CONTINUATION_PUT,TARGET_HIT,1500.0,1049.65,1052.65,15,1058.5,4,5.849999999999909,-3.0,1,1049.65
20260323T111512|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23T11:15:12.425126,2026-03-23T11:15:16.827607,CONTINUATION_PUT,TARGET_HIT,1499.9999999999432,1023.85,1026.85,15,1042.9,8,16.050000000000182,3.1000000000001364,2,1029.95
20260323T112500|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23T11:25:01.224284,2026-03-23T11:25:33.344567,CONTINUATION_CALL,TARGET_HIT,1000.0,1039.25,1041.25,15,1043.75,5,2.5,0.650000000000091,12,1041.9
20260323T113001|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23T11:30:01.669449,2026-03-23T11:30:09.350953,CONTINUATION_CALL,TARGET_HIT,1000.0,1054.1,1056.1,15,1052.0,1,-4.099999999999909,-13.799999999999955,12,1042.3
20260323T113500|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23T11:35:01.005159,2026-03-23T11:35:04.295234,CONTINUATION_PUT,TARGET_HIT,1500.0,1004.05,1007.05,15,1023.4,12,16.350000000000023,0.35000000000002274,2,1007.4
20260323T114001|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23T11:40:01.210171,2026-03-23T11:40:02.317352,CONTINUATION_CALL,TARGET_HIT,1500.0,1015.05,1018.05,15,1018.75,1,0.7000000000000455,-6.0,15,1012.05
20260323T115509|BFO:SENSEX26MAR72600CE|CONTINUATION_CALL|CALL,2026-03-23T11:55:09.228023,2026-03-23T11:55:19.197613,CONTINUATION_CALL,TARGET_HIT,1500.0,1038.0,1041.0,15,1044.75,2,3.75,-7.7000000000000455,10,1033.3
20260323T120501|BFO:SENSEX26MAR73000PE|CONTINUATION_PUT|PUT,2026-03-23T12:05:01.403353,2026-03-23T12:05:06.972236,CONTINUATION_PUT,TARGET_HIT,1500.0,1029.55,1032.55,15,1038.25,13,5.7000000000000455,0.2999999999999545,2,1032.85
20260323T122026|BFO:SENSEX26MAR72900PE|REVERSAL_PUT|PUT,2026-03-23T12:20:26.553383,2026-03-23T12:23:32.963592,REVERSAL_PUT,TARGET_HIT,1500.0,1046.75,1049.75,15,1067.1,14,17.34999999999991,-1.900000000000091,4,1047.85
20260323T122516|BFO:SENSEX26MAR72800PE|CONTINUATION_PUT|PUT,2026-03-23T12:25:16.956135,2026-03-23T12:25:18.041781,CONTINUATION_PUT,TARGET_HIT,1500.0,1080.8,1083.8,15,1089.2,5,5.400000000000091,-16.399999999999864,8,1067.4
20260323T124004|BFO:SENSEX26MAR72500CE|CONTINUATION_CALL|CALL,2026-03-23T12:40:04.525304,2026-03-23T12:40:11.461965,CONTINUATION_CALL,TARGET_HIT,1500.0,1088.15,1091.15,15,1099.05,1,7.899999999999864,0.3999999999998636,15,1091.55
20260323T125034|BFO:SENSEX26MAR72900PE|REVERSAL_PUT|PUT,2026-03-23T12:50:35.015561,2026-03-23T12:50:37.257929,REVERSAL_PUT,TARGET_HIT,1500.0,1015.0,1018.0,15,1030.0,4,12.0,5.399999999999977,15,1023.4
20260323T125512|BFO:SENSEX26MAR72900PE|CONTINUATION_PUT|PUT,2026-03-23T12:55:12.343790,2026-03-23T12:55:15.715893,CONTINUATION_PUT,TARGET_HIT,1500.0,1077.3,1080.3,15,1092.5,5,12.200000000000045,1.4500000000000455,1,1081.75
20260323T130003|BFO:SENSEX26MAR72800PE|CONTINUATION_PUT|PUT,2026-03-23T13:00:03.539395,2026-03-23T13:00:04.696332,CONTINUATION_PUT,TARGET_HIT,1500.0,1033.6,1036.6,15,1057.25,7,20.65000000000009,5.550000000000182,1,1042.15
20260323T130512|BFO:SENSEX26MAR72800PE|CONTINUATION_PUT|PUT,2026-03-23T13:05:12.856236,2026-03-23T13:05:15.076404,CONTINUATION_PUT,TARGET_HIT,1500.0,1063.9,1066.9,15,1080.0,9,13.099999999999909,-0.3500000000001364,13,1066.55
20260323T131504|BFO:SENSEX26MAR72400CE|REVERSAL_CALL|CALL,2026-03-23T13:15:04.567866,2026-03-23T13:15:06.844802,REVERSAL_CALL,TARGET_HIT,1500.0,1100.6,1103.6,15,1116.8,10,13.200000000000045,1.400000000000091,1,1105.0
20260323T134528|BFO:SENSEX26MAR72700CE|CONTINUATION_CALL|CALL,2026-03-23T13:45:28.391915,2026-03-23T13:45:30.709918,CONTINUATION_CALL,TARGET_HIT,1500.0,1037.4,1040.4,15,1046.05,8,5.649999999999864,-10.150000000000091,14,1030.25
20260323T135003|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T13:50:03.698371,2026-03-23T13:50:05.939641,CONTINUATION_CALL,TARGET_HIT,1500.0,1024.55,1027.55,15,1042.2,2,14.650000000000091,1.900000000000091,4,1029.45
20260323T135530|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T13:55:30.558580,2026-03-23T13:55:31.712826,CONTINUATION_CALL,TARGET_HIT,1500.0,1040.45,1043.45,15,1048.55,6,5.099999999999909,-13.850000000000136,14,1029.6
20260323T140004|BFO:SENSEX26MAR73200PE|CONTINUATION_PUT|PUT,2026-03-23T14:00:04.954796,2026-03-23T14:00:14.084373,CONTINUATION_PUT,TARGET_HIT,1000.0,1020.15,1022.15,15,1025.1,13,2.949999999999932,-7.149999999999977,7,1015.0
20260323T141006|BFO:SENSEX26MAR73300PE|CONTINUATION_PUT|PUT,2026-03-23T14:10:06.812415,2026-03-23T14:10:09.132908,CONTINUATION_PUT,TARGET_HIT,1500.0,1020.6,1023.6,15,1041.55,10,17.949999999999932,4.649999999999977,15,1028.25
20260323T141504|BFO:SENSEX26MAR73300PE|CONTINUATION_PUT|PUT,2026-03-23T14:15:04.454003,2026-03-23T14:15:07.895364,CONTINUATION_PUT,TARGET_HIT,1500.0,1037.35,1040.35,15,1044.0,4,3.650000000000091,-1.199999999999818,6,1039.15
20260323T142500|BFO:SENSEX26MAR73300PE|CONTINUATION_PUT|PUT,2026-03-23T14:25:00.560771,2026-03-23T14:25:01.682531,CONTINUATION_PUT,TARGET_HIT,1500.0,993.7,996.7,15,1032.2,15,35.5,1.5,2,998.2
20260323T144502|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T14:45:02.757400,2026-03-23T14:45:05.352134,CONTINUATION_CALL,TARGET_HIT,1500.0,989.65,992.65,15,993.4,1,0.75,-20.949999999999932,5,971.7
20260323T145003|BFO:SENSEX26MAR72800CE|CONTINUATION_CALL|CALL,2026-03-23T14:50:03.550142,2026-03-23T14:50:05.850379,CONTINUATION_CALL,TARGET_HIT,1500.0,998.85,1001.85,15,1050.65,6,48.80000000000007,0.8500000000000227,2,1002.7
